TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"8973922","Magic","Avatar: The Last Airbender","Water Tribe Rallier","","42","U","Near Mint","0.18","0.09","1.3200","0.0100","0","0","0.0600",""
"8890958","Magic","Avatar: The Last Airbender","Waterbending Lesson","","80","C","Near Mint","0.19","0.01","1.3200","0.0100","14","0","0.0700",""
"8891020","Magic","Avatar: The Last Airbender","Watery Grasp","","82","C","Near Mint","0.18","0.01","1.3200","0.0100","5","0","0.0200",""
"8982298","Magic","Avatar: The Last Airbender","White Lotus Hideout","","281","U","Near Mint","0.22","0.15","1.3300","0.0200","0","0","0.0900",""
"8979732","Magic","Avatar: The Last Airbender","White Lotus Reinforcements","","251","U","Near Mint","0.22","0.12","1.3200","0.0100","0","0","0.0600",""
"8973982","Magic","Avatar: The Last Airbender","Yip Yip!","","43","C","Near Mint","0.13","0.02","1.3200","0.0100","0","0","0.0300",""
"8882527","Magic","Avatar: The Last Airbender","Yue, the Moon Spirit","","83","R","Near Mint","0.32","0.30","1.4500","0.1400","0","0","0.1900",""
"8893597","Magic","Avatar: The Last Airbender","Yuyan Archers","","161","C","Near Mint","0.06","0.01","1.3200","0.0100","11","0","0.0200",""
"9010377","Magic","Avatar: The Last Airbender","Zhao, Ruthless Admiral","","252","U","Near Mint","0.15","0.05","1.3200","0.0100","0","0","0.0400",""
"9005829","Magic","Avatar: The Last Airbender","Zhao, the Moon Slayer","","162","R","Near Mint","0.50","0.52","1.4500","0.1400","0","0","0.2800",""
"8893717","Magic","Avatar: The Last Airbender","Zuko, Exiled Prince","","163","U","Near Mint","0.22","0.10","1.3200","0.0100","0","0","0.0800",""
"9008505","Magic","Avatar: The Last Airbender","Zuko's Conviction","","123","U","Near Mint","0.21","0.10","1.3200","0.0100","0","0","0.0600",""
"8978592","Magic","Avatar: The Last Airbender","Zuko's Exile","","3","C","Near Mint","0.27","0.06","1.3200","0.0100","6","0","0.0500",""
"9013412","Magic","Avatar: The Last Airbender: Eternal-Legal","Thriving Bluff","","260","C","Near Mint","0.13","","1.3500","0.0400","0","0","0.0700",""
"9013452","Magic","Avatar: The Last Airbender: Eternal-Legal","Thriving Grove","","261","C","Near Mint","0.12","","1.3200","0.0100","0","0","0.0600",""
"9013492","Magic","Avatar: The Last Airbender: Eternal-Legal","Thriving Heath","","262","C","Near Mint","0.13","","1.3200","0.0100","0","0","0.0800",""
"9013532","Magic","Avatar: The Last Airbender: Eternal-Legal","Thriving Isle","","263","C","Near Mint","0.12","","1.3300","0.0200","0","0","0.0600",""
"9013572","Magic","Avatar: The Last Airbender: Eternal-Legal","Thriving Moor","","264","C","Near Mint","0.09","","1.3200","0.0100","0","0","0.0600",""
"8042509","Magic","Bloomburrow","Agate Assault","","122","C","Near Mint","0.14","0.01","1.3200","0.0100","1","0","0.0300",""
"8044883","Magic","Bloomburrow","Alania's Pathmaker","","123","C","Near Mint","0.15","0.01","1.3200","0.0100","1","0","0.0200",""
"8042869","Magic","Bloomburrow","Banishing Light","","1","C","Near Mint","0.20","0.05","1.3200","0.0100","0","0","0.0300",""
"8045303","Magic","Bloomburrow","Bellowing Crier","","42","C","Near Mint","0.16","0.01","1.3200","0.0100","1","0","0.0400",""
"8050962","Magic","Bloomburrow","Bonebind Orator","","84","C","Near Mint","0.12","0.01","1.3200","0.0100","0","0","0.0500",""
"8029899","Magic","Bloomburrow","Carrot Cake","","7","C","Near Mint","0.20","0.05","1.3200","0.0100","0","0","0.0500",""
"8025686","Magic","Bloomburrow","Cindering Cutthroat","","208","C","Near Mint","0.13","0.01","1.3200","0.0100","0","0","0.0200",""
"8030209","Magic","Bloomburrow","Early Winter","","93","C","Near Mint","0.10","0.01","1.3200","0.0100","0","0","0.0300",""
"8037843","Magic","Bloomburrow","Fountainport Bell","","245","C","Near Mint","0.20","0.01","1.3200","0.0100","1","0","0.0300",""
"8039993","Magic","Bloomburrow","Glidedive Duo","","96","C","Near Mint","0.11","0.01","1.3200","0.0100","0","0","0.0300",""
"8027451","Magic","Bloomburrow","Head of the Homestead","","216","C","Near Mint","0.14","0.01","1.3200","0.0100","0","0","0.0400",""
"8035386","Magic","Bloomburrow","Lightshell Duo","","56","C","Near Mint","0.09","0.01","1.3200","0.0100","0","0","0.0400",""
"8030394","Magic","Bloomburrow","Might of the Meek","","144","C","Near Mint","0.21","0.10","1.3200","0.0100","0","0","0.0900",""
"8043529","Magic","Bloomburrow","Nightwhorl Hermit","","62","C","Near Mint","0.16","0.01","1.3200","0.0100","1","0","0.0300",""
"8029709","Magic","Bloomburrow","Pearl of Wisdom","","64","C","Near Mint","0.21","0.01","1.3200","0.0100","1","0","0.0300",""
"8038863","Magic","Bloomburrow","Pileated Provisioner","","25","C","Near Mint","0.03","0.01","1.3200","0.0100","0","0","0.0300",""
"8036646","Magic","Bloomburrow","Polliwallop","","189","C","Near Mint","0.17","0.01","1.3200","0.0100","0","0","0.0400",""
"8048220","Magic","Bloomburrow","Raccoon Rallier","","148","C","Near Mint","0.15","0.01","1.3200","0.0100","0","0","0.0400",""
"8051022","Magic","Bloomburrow","Roughshod Duo","","150","C","Near Mint","0.11","0.01","1.3200","0.0100","0","0","0.0300",""
"8023746","Magic","Bloomburrow","Run Away Together","","67","C","Near Mint","0.15","0.01","1.3200","0.0100","1","0","0.0500",""
"8038323","Magic","Bloomburrow","Rust-Shield Rampager","","190","C","Near Mint","0.14","0.01","1.3200","0.0100","0","0","0.0300",""
"8027131","Magic","Bloomburrow","Seedpod Squire","","232","C","Near Mint","0.05","0.01","1.3200","0.0100","0","0","0.0300",""
"8047080","Magic","Bloomburrow","Sonar Strike","","32","C","Near Mint","0.10","0.01","1.3200","0.0100","0","0","0.0400",""
"8030579","Magic","Bloomburrow","Sunshower Druid","","195","C","Near Mint","0.19","0.09","1.3200","0.0100","0","0","0.0600",""
"8045243","Magic","Bloomburrow","Treeguard Duo","","200","C","Near Mint","0.17","0.01","1.3200","0.0100","2","0","0.0500",""
"8035326","Magic","Bloomburrow","Wax-Wane Witness","","39","C","Near Mint","0.09","0.01","1.3200","0.0100","1","0","0.0200",""
"8042809","Magic","Bloomburrow","Whiskerquill Scribe","","161","C","Near Mint","0.06","0.01","1.3200","0.0100","4","0","0.0200",""
"3456152","Magic","Commander 2017","Bat // Vampire Double-Sided Token","","2 // 4","T","Near Mint","1.48","","2.4500","1.1400","1","0","1.5100",""
"8703669","Magic","Commander: FINAL FANTASY","Clever Concealment","","236","R","Near Mint","7.41","","7.2000","7.2000","0","0","8.1300",""
"8581275","Magic","Commander: FINAL FANTASY","Cloud, Ex-SOLDIER (Borderless)","","202","M","Near Mint Foil","96.50","100.98","80.9800","79.9900","0","0","95.6700",""
"8700965","Magic","Commander: FINAL FANTASY","G'raha Tia, Scion Reborn (Extended Art)","","172","M","Near Mint Foil","4.50","","5.0800","5.0800","0","0","4.8100",""
"8702919","Magic","Commander: FINAL FANTASY","Hellkite Tyrant","","295","R","Near Mint","1.82","","2.8100","1.5000","0","0","2.0200",""
"8758567","Magic","Commander: FINAL FANTASY","Hermes, Overseer of Elpis (Extended Art)","","141","R","Near Mint Foil","4.96","","5.8500","5.8500","0","0","4.7100",""
"8706069","Magic","Commander: FINAL FANTASY","Lightning Greaves","","349","U","Near Mint","4.87","4.87","5.0000","5.0000","0","0","4.7700",""
"8704929","Magic","Commander: FINAL FANTASY","Nature's Lore","","311","C","Near Mint","2.71","","3.8000","2.4900","0","0","2.6700",""
"8703069","Magic","Commander: FINAL FANTASY","Professional Face-Breaker","","296","R","Near Mint","3.40","","4.7200","3.3900","0","0","3.3900",""
"8701040","Magic","Commander: FINAL FANTASY","Sephiroth, Fallen Hero (Extended Art)","","182","R","Near Mint","3.28","3.23","3.1000","1.7900","0","0","2.7700",""
"8704659","Magic","Commander: FINAL FANTASY","Vandalblast","","298","U","Near Mint","2.18","","3.3000","1.9900","0","0","1.9100",""
"8767685","Magic","Commander: FINAL FANTASY","Y'shtola, Night's Blessed","","7","M","Near Mint","3.02","3.89","3.2800","1.9700","0","0","2.0500",""
"8581075","Magic","Commander: FINAL FANTASY","Y'shtola, Night's Blessed","","7","M","Near Mint Foil","1.06","0.70","1.8100","0.5000","0","0","0.6900",""
"8581215","Magic","Commander: FINAL FANTASY","Y'shtola, Night's Blessed (Extended Art)","","191","M","Near Mint","10.11","10.95","10.9200","10.9200","0","0","10.1400",""
"8581235","Magic","Commander: FINAL FANTASY","Y'shtola, Night's Blessed (Extended Art)","","191","M","Near Mint Foil","27.00","","26.7700","26.7700","0","0","26.8500",""
"8163811","Magic","Duskmourn: House of Horror","Acrobatic Cheerleader","","1","C","Near Mint","0.04","0.01","1.3200","0.0100","0","0","0.0300",""
"8191211","Magic","Duskmourn: House of Horror","Appendage Amalgam","","83","C","Near Mint","0.12","0.01","1.3200","0.0100","0","0","0.0300",""
"8199863","Magic","Duskmourn: House of Horror","Balemurk Leech","","84","C","Near Mint","0.17","0.01","1.3200","0.0100","0","0","0.0200",""
"8186889","Magic","Duskmourn: House of Horror","Bashful Beastie","","169","C","Near Mint","0.03","0.01","1.3200","0.0100","0","0","0.0200",""
"8208090","Magic","Duskmourn: House of Horror","Bedhead Beastie","","125","C","Near Mint","0.04","0.01","1.3200","0.0100","0","0","0.0300",""
"8192291","Magic","Duskmourn: House of Horror","Cautious Survivor","","172","C","Near Mint","0.04","0.01","1.3200","0.0100","0","0","0.0300",""
"8186469","Magic","Duskmourn: House of Horror","Clammy Prowler","","45","C","Near Mint","0.09","0.01","1.3200","0.0100","0","0","0.0300",""
"8164436","Magic","Duskmourn: House of Horror","Clockwork Percussionist (0130)","","130","C","Near Mint","0.22","0.01","1.3500","0.0400","0","0","0.0700",""
"8174359","Magic","Duskmourn: House of Horror","Cult Healer","","2","C","Near Mint","0.06","0.01","1.3200","0.0100","0","0","0.0200",""
"8179533","Magic","Duskmourn: House of Horror","Cynical Loner","","89","U","Near Mint","0.26","0.14","1.3800","0.0700","0","0","0.4900",""
"8217398","Magic","Duskmourn: House of Horror","Derelict Attic // Widow's Walk","","93","C","Near Mint","0.16","0.01","1.3200","0.0100","0","0","0.0500",""
"8216648","Magic","Duskmourn: House of Horror","Don't Make a Sound","","49","C","Near Mint","0.16","0.01","1.3200","0.0100","0","0","0.0300",""
"8199743","Magic","Duskmourn: House of Horror","Enter the Enigma","","52","C","Near Mint","0.22","","1.4100","0.1000","0","0","0.1300",""
"8203634","Magic","Duskmourn: House of Horror","Erratic Apparition","","54","C","Near Mint","0.04","0.01","1.3200","0.0100","0","0","0.0200",""
"8159769","Magic","Duskmourn: House of Horror","Fear of Immobility","","10","C","Near Mint","0.03","0.01","1.3200","0.0100","0","0","0.0200",""
"8160434","Magic","Duskmourn: House of Horror","Fear of Lost Teeth","","97","C","Near Mint","0.13","0.01","1.3200","0.0100","0","0","0.0200",""
"8186349","Magic","Duskmourn: House of Horror","Fear of Surveillance","","11","C","Near Mint","0.08","0.01","1.3200","0.0100","0","0","0.0300",""
"8174819","Magic","Duskmourn: House of Horror","Fear of the Dark","","98","C","Near Mint","0.10","0.01","1.3200","0.0100","0","0","0.0500",""
"8179593","Magic","Duskmourn: House of Horror","Final Vengeance","","99","C","Near Mint","0.08","0.01","1.3200","0.0100","0","0","0.0400",""
"8193731","Magic","Duskmourn: House of Horror","Found Footage","","246","C","Near Mint","0.04","0.01","1.3200","0.0100","0","0","0.0200",""
"8190131","Magic","Duskmourn: House of Horror","Friendly Ghost","","12","C","Near Mint","0.09","0.01","1.3200","0.0100","0","0","0.0300",""
"8193791","Magic","Duskmourn: House of Horror","Friendly Teddy","","247","C","Near Mint","0.22","0.01","1.3200","0.0100","0","0","0.0700",""
"8166554","Magic","Duskmourn: House of Horror","Ghost Vacuum","","248","R","Near Mint","2.16","2.99","2.7100","1.4000","0","0","1.6000",""
"8186649","Magic","Duskmourn: House of Horror","Give In to Violence","","101","C","Near Mint","0.06","0.01","1.3200","0.0100","0","0","0.0200",""
"8207760","Magic","Duskmourn: House of Horror","Glimmerburst","","62","C","Near Mint","0.08","0.01","1.3200","0.0100","0","0","0.0400",""
"8193851","Magic","Duskmourn: House of Horror","Glimmerlight","","249","C","Near Mint","0.07","0.01","1.3200","0.0100","0","0","0.0400",""
"8164616","Magic","Duskmourn: House of Horror","Grasping Longneck","","180","C","Near Mint","0.06","0.01","1.3200","0.0100","0","0","0.0300",""
"8186769","Magic","Duskmourn: House of Horror","Hand That Feeds","","139","C","Near Mint","0.04","0.01","1.3200","0.0100","0","0","0.0300",""
"8191811","Magic","Duskmourn: House of Horror","Impossible Inferno","","140","C","Near Mint","0.05","0.01","1.3200","0.0100","0","0","0.0200",""
"8191271","Magic","Duskmourn: House of Horror","Innocuous Rat","","103","C","Near Mint","0.18","0.01","1.3200","0.0100","0","0","0.0400",""
"8199443","Magic","Duskmourn: House of Horror","Jump Scare","","17","C","Near Mint","0.09","0.01","1.3200","0.0100","0","0","0.0300",""
"8161194","Magic","Duskmourn: House of Horror","Kaito, Bane of Nightmares","","220","M","Near Mint","18.54","21.39","18.4900","18.4900","0","0","17.5700",""
"8161224","Magic","Duskmourn: House of Horror","Kaito, Bane of Nightmares","","220","M","Near Mint Foil","18.67","79.97","20.4000","18.4100","0","0","17.3800",""
"8203394","Magic","Duskmourn: House of Horror","Living Phone","","20","C","Near Mint","0.07","0.01","1.3200","0.0100","1","0","0.0300",""
"8200353","Magic","Duskmourn: House of Horror","Manifest Dread","","189","C","Near Mint","0.08","0.01","1.3200","0.0100","0","0","0.0300",""
"8200773","Magic","Duskmourn: House of Horror","Marvin, Murderous Mimic (Showcase)","","367","R","Near Mint","5.53","7.23","5.4100","4.1000","0","0","4.2000",""
"8166134","Magic","Duskmourn: House of Horror","Meathook Massacre II (0108)","","108","M","Near Mint","2.04","2.88","2.4600","1.1500","0","0","1.6400",""
"8208390","Magic","Duskmourn: House of Horror","Moldering Gym // Weight Room","","190","C","Near Mint","0.13","0.01","1.3200","0.0100","0","0","0.0400",""
"8191991","Magic","Duskmourn: House of Horror","Ragged Playmate","","150","C","Near Mint","0.16","0.01","1.3200","0.0100","0","0","0.0300",""
"8162734","Magic","Duskmourn: House of Horror","Razortrap Gorge","","267","L","Near Mint","0.26","0.01","1.3600","0.0500","0","0","0.0900",""
"8203934","Magic","Duskmourn: House of Horror","Ripchain Razorkin","","154","C","Near Mint","0.04","0.01","1.3200","0.0100","0","0","0.0300",""
"8208150","Magic","Duskmourn: House of Horror","Scorching Dragonfire","","156","C","Near Mint","0.10","0.01","1.3200","0.0100","0","0","0.0300",""
"8163871","Magic","Duskmourn: House of Horror","Shepherding Spirits","","31","C","Near Mint","0.12","0.01","1.3200","0.0100","0","0","0.0200",""
"8175369","Magic","Duskmourn: House of Horror","Spineseeker Centipede","","199","C","Near Mint","0.07","0.01","1.3200","0.0100","0","0","0.0300",""
"8174759","Magic","Duskmourn: House of Horror","Stalked Researcher","","73","C","Near Mint","0.03","0.01","1.3200","0.0100","0","0","0.0200",""
"8187309","Magic","Duskmourn: House of Horror","Terramorphic Expanse","","269","C","Near Mint","0.25","0.08","1.3900","0.0800","0","0","0.0900",""
"8217668","Magic","Duskmourn: House of Horror","Ticket Booth // Tunnel of Hate","","158","C","Near Mint","0.08","0.01","1.3200","0.0100","0","0","0.0300",""
"8174479","Magic","Duskmourn: House of Horror","Trapped in the Screen","","36","C","Near Mint","0.15","0.01","1.3200","0.0100","0","0","0.0400",""
"8164556","Magic","Duskmourn: House of Horror","Turn Inside Out","","160","C","Near Mint","0.20","0.01","1.3300","0.0200","0","0","0.0400",""
"8186529","Magic","Duskmourn: House of Horror","Twist Reality","","77","C","Near Mint","0.13","0.01","1.3200","0.0100","0","0","0.0200",""
"8191091","Magic","Duskmourn: House of Horror","Unable to Scream","","78","C","Near Mint","0.28","0.01","1.3600","0.0500","0","0","0.1500",""
"8191511","Magic","Duskmourn: House of Horror","Unholy Annex // Ritual Chamber (Borderless)","","339","R","Near Mint","2.52","4.03","2.7600","1.4500","0","0","1.4800",""
"8191151","Magic","Duskmourn: House of Horror","Vanish from Sight","","82","C","Near Mint","0.04","0.01","1.3200","0.0100","0","0","0.0300",""
"8180193","Magic","Duskmourn: House of Horror","Wary Watchdog","","206","C","Near Mint","0.13","0.01","1.3200","0.0100","0","0","0.0400",""
"8203814","Magic","Duskmourn: House of Horror","Winter's Intervention","","123","C","Near Mint","0.04","0.01","1.3200","0.0100","0","0","0.0400",""
"8821338","Magic","Edge of Eternities","All-Fates Scroll","","234","U","Near Mint","0.23","0.19","1.3400","0.0300","0","0","0.1500",""
"8808880","Magic","Edge of Eternities","Alpharael, Dreaming Acolyte","","212","U","Near Mint","0.08","0.01","1.3200","0.0100","0","0","0.0200",""
"8814412","Magic","Edge of Eternities","Annul","","46","U","Near Mint","0.26","0.25","1.3700","0.0600","0","0","0.1500",""
"8835517","Magic","Edge of Eternities","Atomic Microsizer","","47","U","Near Mint","0.05","0.01","1.3200","0.0100","0","0","0.0300",""
"8838986","Magic","Edge of Eternities","Auxiliary Boosters","","5","C","Near Mint","0.08","0.01","1.3200","0.0100","6","0","0.0300",""
"8800885","Magic","Edge of Eternities","Banishing Light","","6","C","Near Mint","0.18","0.01","1.3200","0.0100","0","0","0.0300",""
"8843136","Magic","Edge of Eternities","Beamsaw Prospector","","89","C","Near Mint","0.06","0.01","1.3200","0.0100","9","0","0.0500",""
"8838686","Magic","Edge of Eternities","Biosynthic Burst","","173","C","Near Mint","0.17","0.01","1.3200","0.0100","0","0","0.0700",""
"8843201","Magic","Edge of Eternities","Blade of the Swarm","","90","U","Near Mint","0.06","0.01","1.3200","0.0100","1","0","0.0300",""
"8838866","Magic","Edge of Eternities","Blooming Stinger","","174","C","Near Mint","0.10","0.01","1.3200","0.0100","3","0","0.0300",""
"8839466","Magic","Edge of Eternities","Bombard","","129","C","Near Mint","0.08","0.01","1.3200","0.0100","7","0","0.0200",""
"8839046","Magic","Edge of Eternities","Brightspear Zealot","","8","C","Near Mint","0.04","0.01","1.3200","0.0100","8","0","0.0200",""
"8801005","Magic","Edge of Eternities","Chrome Companion","","236","C","Near Mint","0.23","0.01","1.3200","0.0100","1","0","0.0700",""
"8838026","Magic","Edge of Eternities","Cloudsculpt Technician","","49","C","Near Mint","0.04","0.01","1.3200","0.0100","7","0","0.0200",""
"8835637","Magic","Edge of Eternities","Codecracker Hound","","50","U","Near Mint","0.10","0.01","1.3200","0.0100","0","0","0.0400",""
"8843261","Magic","Edge of Eternities","Comet Crawler","","92","C","Near Mint","0.07","0.01","1.3200","0.0100","0","0","0.0200",""
"8803500","Magic","Edge of Eternities","Command Bridge","","252","C","Near Mint","0.23","0.01","1.3200","0.0100","0","0","0.0500",""
"8814492","Magic","Edge of Eternities","Consult the Star Charts","","51","R","Near Mint","4.80","4.80","5.3000","3.9900","0","0","3.4100",""
"8812297","Magic","Edge of Eternities","Cosmogrand Zenith","","9","M","Near Mint","5.29","5.33","5.3300","3.3400","0","0","5.6800",""
"8825105","Magic","Edge of Eternities","Cryogen Relic","","52","C","Near Mint","0.32","0.01","1.3800","0.0700","0","0","0.1400",""
"8838086","Magic","Edge of Eternities","Cryoshatter","","53","C","Near Mint","0.07","0.01","1.3200","0.0100","0","0","0.0400",""
"8843681","Magic","Edge of Eternities","Dark Endurance","","93","C","Near Mint","0.06","0.01","1.3200","0.0100","9","0","0.0300",""
"8812177","Magic","Edge of Eternities","Dawnsire, Sunstar Dreadnought","","238","M","Near Mint","5.38","5.50","4.9900","3.6800","0","0","4.2000",""
"8803195","Magic","Edge of Eternities","Decode Transmissions","","94","C","Near Mint","0.16","0.01","1.3200","0.0100","7","0","0.0300",""
"8844161","Magic","Edge of Eternities","Depressurize","","95","C","Near Mint","0.06","0.01","1.3200","0.0100","4","0","0.0300",""
"8839346","Magic","Edge of Eternities","Diplomatic Relations","","177","C","Near Mint","0.04","0.01","1.3200","0.0100","2","0","0.0200",""
"8838146","Magic","Edge of Eternities","Divert Disaster","","55","C","Near Mint","0.16","0.01","1.3200","0.0100","4","0","0.0300",""
"8839286","Magic","Edge of Eternities","Dockworker Drone","","11","C","Near Mint","0.09","0.01","1.3200","0.0100","6","0","0.0300",""
"8840426","Magic","Edge of Eternities","Drill Too Deep","","133","C","Near Mint","0.15","0.01","1.3200","0.0100","6","0","0.0300",""
"8827744","Magic","Edge of Eternities","Drix Fatemaker","","178","C","Near Mint","0.18","0.01","1.3200","0.0100","8","0","0.0300",""
"8830756","Magic","Edge of Eternities","Dubious Delicacy","","96","U","Near Mint","0.08","","1.3200","0.0100","0","0","0.0400",""
"8831216","Magic","Edge of Eternities","Edge Rover","","179","U","Near Mint","0.12","0.01","1.3200","0.0100","1","0","0.0300",""
"8800145","Magic","Edge of Eternities","Embrace Oblivion","","98","C","Near Mint","0.11","0.01","1.3200","0.0100","5","0","0.0300",""
"8802625","Magic","Edge of Eternities","Emergency Eject","","14","U","Near Mint","0.17","0.15","1.3400","0.0300","0","0","0.0600",""
"8839586","Magic","Edge of Eternities","Eumidian Terrabotanist","","180","U","Near Mint","0.23","0.12","1.3200","0.0100","0","0","0.0500",""
"8804520","Magic","Edge of Eternities","Eusocial Engineering","","181","U","Near Mint","0.26","0.15","1.3900","0.0800","0","0","0.1100",""
"8801185","Magic","Edge of Eternities","Exalted Sunborn","","15","M","Near Mint","18.23","19.99","17.0100","15.7000","0","0","15.9900",""
"8839526","Magic","Edge of Eternities","Exosuit Savior","","16","C","Near Mint","0.04","0.01","1.3200","0.0100","2","0","0.0300",""
"8839646","Magic","Edge of Eternities","Flight-Deck Coordinator","","17","C","Near Mint","0.06","0.01","1.3200","0.0100","4","0","0.0200",""
"8827264","Magic","Edge of Eternities","Focus Fire","","18","C","Near Mint","0.11","0.01","1.3200","0.0100","6","0","0.0300",""
"8840546","Magic","Edge of Eternities","Frontline War-Rager","","134","C","Near Mint","0.07","0.01","1.3200","0.0100","5","0","0.0200",""
"8830876","Magic","Edge of Eternities","Full Bore","","135","U","Near Mint","0.26","0.24","1.4100","0.1000","0","0","0.1200",""
"8820913","Magic","Edge of Eternities","Fungal Colossus","","184","C","Near Mint","0.07","0.01","1.3200","0.0100","4","0","0.0400",""
"8801305","Magic","Edge of Eternities","Galactic Wayfarer","","185","C","Near Mint","0.06","0.01","1.3200","0.0100","5","0","0.0200",""
"8839946","Magic","Edge of Eternities","Gene Pollinator","","186","C","Near Mint","0.18","0.11","1.3200","0.0100","0","0","0.1000",""
"8840066","Magic","Edge of Eternities","Germinating Wurm","","187","C","Near Mint","0.09","0.01","1.3200","0.0100","7","0","0.0300",""
"8803740","Magic","Edge of Eternities","Godless Shrine (Borderless)","","280","R","Near Mint","11.68","15.95","10.9700","10.9700","0","0","10.4100",""
"8844464","Magic","Edge of Eternities","Gravblade Heavy","","102","C","Near Mint","0.04","0.01","1.3200","0.0100","5","0","0.0300",""
"8844525","Magic","Edge of Eternities","Gravkill","","103","C","Near Mint","0.08","0.01","1.3200","0.0100","6","0","0.0300",""
"8844705","Magic","Edge of Eternities","Gravpack Monoist","","104","C","Near Mint","0.03","0.01","1.3200","0.0100","5","0","0.0200",""
"8785698","Magic","Edge of Eternities","Harmonious Grovestrider","","189","U","Near Mint","0.10","0.01","1.3200","0.0100","1","0","0.0400",""
"8827324","Magic","Edge of Eternities","Honored Knight-Captain","","22","U","Near Mint","0.19","0.01","1.3200","0.0100","0","0","0.0400",""
"8811997","Magic","Edge of Eternities","Hullcarver","","105","C","Near Mint","0.16","0.01","1.3200","0.0100","0","0","0.0500",""
"8835999","Magic","Edge of Eternities","Hymn of the Faller","","107","U","Near Mint","0.26","0.05","1.3200","0.0100","0","0","0.0400",""
"8840126","Magic","Edge of Eternities","Icecave Crasher","","191","C","Near Mint","0.08","0.01","1.3200","0.0100","6","0","0.0200",""
"8812117","Magic","Edge of Eternities","Illvoi Galeblade","","58","C","Near Mint","0.17","0.01","1.3200","0.0100","0","0","0.0300",""
"8838206","Magic","Edge of Eternities","Illvoi Infiltrator","","59","U","Near Mint","0.12","0.01","1.3200","0.0100","1","0","0.0400",""
"8838266","Magic","Edge of Eternities","Illvoi Light Jammer","","60","C","Near Mint","0.13","0.01","1.3200","0.0100","9","0","0.0300",""
"8838326","Magic","Edge of Eternities","Illvoi Operative","","61","C","Near Mint","0.09","0.01","1.3200","0.0100","6","0","0.0200",""
"8803255","Magic","Edge of Eternities","Insatiable Skittermaw","","108","C","Near Mint","0.09","0.01","1.3200","0.0100","4","0","0.0200",""
"8830996","Magic","Edge of Eternities","Invasive Maneuvers","","137","U","Near Mint","0.04","0.01","1.3200","0.0100","1","0","0.0200",""
"8786438","Magic","Edge of Eternities","Island (0263) (Borderless)","","263","L","Near Mint","1.49","1.54","1.9900","0.6800","0","0","1.0400",""
"8801425","Magic","Edge of Eternities","Kav Landseeker","","138","C","Near Mint","0.08","0.01","1.3200","0.0100","9","0","0.0200",""
"8840726","Magic","Edge of Eternities","Kavaron Skywarden","","140","C","Near Mint","0.06","0.01","1.3200","0.0100","4","0","0.0200",""
"8840846","Magic","Edge of Eternities","Kavaron Turbodrone","","141","C","Near Mint","0.02","0.01","1.3200","0.0100","6","0","0.0300",""
"8839826","Magic","Edge of Eternities","Knight Luminary","","23","C","Near Mint","0.08","0.01","1.3200","0.0100","6","0","0.0300",""
"8836259","Magic","Edge of Eternities","Larval Scoutlander","","194","U","Near Mint","0.28","0.14","1.3200","0.0100","0","0","0.0700",""
"8839886","Magic","Edge of Eternities","Lightstall Inquisitor","","24","R","Near Mint","0.29","0.25","1.4300","0.1200","0","0","0.2100",""
"8841146","Magic","Edge of Eternities","Lithobraking","","142","U","Near Mint","0.20","0.01","1.3200","0.0100","1","0","0.0400",""
"8840606","Magic","Edge of Eternities","Loading Zone","","196","R","Near Mint","1.60","1.25","","","0","0","1.2700",""
"8838386","Magic","Edge of Eternities","Lost In Space","","62","C","Near Mint","0.04","0.01","1.3200","0.0100","0","0","0.0200",""
"8840006","Magic","Edge of Eternities","Luxknight Breacher","","26","C","Near Mint","0.19","0.01","1.3200","0.0100","0","0","0.0600",""
"8838446","Magic","Edge of Eternities","Mechan Shieldmate","","65","C","Near Mint","0.07","0.01","1.3200","0.0100","1","0","0.0300",""
"8801485","Magic","Edge of Eternities","Mechanozoa","","66","C","Near Mint","0.08","0.01","1.3200","0.0100","7","0","0.0300",""
"8827684","Magic","Edge of Eternities","Melded Moxite","","143","C","Near Mint","0.19","0.01","1.3200","0.0100","2","0","0.0600",""
"8831316","Magic","Edge of Eternities","Meltstrider Eulogist","","197","U","Near Mint","0.22","0.01","1.3500","0.0400","0","0","0.0800",""
"8840966","Magic","Edge of Eternities","Meltstrider's Gear","","198","C","Near Mint","0.04","0.01","1.3200","0.0100","8","0","0.0300",""
"8838506","Magic","Edge of Eternities","Mental Modulation","","67","C","Near Mint","0.13","0.01","1.3200","0.0100","0","0","0.0300",""
"8844765","Magic","Edge of Eternities","Monoist Sentry","","111","U","Near Mint","0.17","0.08","1.3400","0.0300","1","0","0.0500",""
"8786558","Magic","Edge of Eternities","Mountain (0265) (Borderless)","","265","L","Near Mint","1.65","1.61","2.0000","0.6900","0","0","1.3200",""
"8838566","Magic","Edge of Eternities","Nanoform Sentinel","","71","C","Near Mint","0.08","0.01","1.3200","0.0100","7","0","0.0300",""
"8841386","Magic","Edge of Eternities","Nebula Dragon","","147","C","Near Mint","0.12","0.01","1.3200","0.0100","8","0","0.0500",""
"8811937","Magic","Edge of Eternities","Nutrient Block","","243","C","Near Mint","0.27","0.10","1.3200","0.0100","0","0","0.0800",""
